Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
VLDL.D	0.0272754374801948	0.0182780227996729	1.49225317087813	0.13563278812623	0.204209653475224	0.376102937276188	0.542962134127829	0.587155873982799	-0.339912700001926	0.208180515493402	-1.63277864499619	0.102515559967161	-0.0172774432900533	0.0390213387198532	-0.442769106772417	0.657932750881579	0.370738854286173	0.231774683607617	1.5995657874085	0.109694943310918	0.994681617280743	0.410308288325876	2.42422989147795	0.0153408906973551	-0.099415869378953	0.261455471521281	-0.380240156384952	0.703767153339692	182	174	48	134
L.LDL.C_.	0.0306865165082425	0.018585439117885	1.65110527190679	0.0987170810253261	0.202334754901848	0.374802644000877	0.539843456657619	0.589304994919026	0.317830933140836	0.197665894749732	1.60791993754535	0.10785271464166	-0.0409422432734649	0.0384198107667167	-1.0656544750328	0.286579864161048	0.270229899593774	0.227289680378164	1.18892287209945	0.234470018829671	1.11872645781937	0.421875092169346	2.65179546881213	0.00800650258768664	-0.0942008102040999	0.261360246642806	-0.360425165701813	0.718529209974957	182	174	48	134
M.LDL.C_.	0.029225720457965	0.0184574224440001	1.58341288154595	0.113327388849253	0.222867386329371	0.374747289050104	0.594713805386792	0.552034792114234	0.312139738918987	0.194955214588946	1.60108432891687	0.1093582426562	-0.0399425997093854	0.0384100768094868	-1.03989898035091	0.298386836251185	0.27757668475994	0.22663822984202	1.22475667478266	0.220666913324971	1.12344076450012	0.421797407405234	2.66346057319598	0.00773414746672596	-0.096991546806555	0.260776577849805	-0.371933505709311	0.709942357886211	182	174	48	134
M.LDL.CE_.	0.0286661252997212	0.0184588491515597	1.55297467704258	0.120429184470366	0.209006125119541	0.374714291769641	0.557774629124714	0.576998289380884	0.312917392647903	0.197376623736646	1.58538223384255	0.112879515242322	-0.0438156084512406	0.0387580857400203	-1.13048948663628	0.258270025995705	0.250685987238371	0.226920170146712	1.10473206095471	0.269275706753917	1.1292710368113	0.422986564229878	2.66975628142548	0.00759063212595602	-0.0969503588207814	0.261080346157483	-0.371342999378058	0.710382074956004	182	174	48	134
M.VLDL.C_.	0.0272098280299809	0.0182880136003896	1.48785038247135	0.136790355316881	0.139483356930016	0.379622647577491	0.367426331964413	0.713301033011855	0.293637249498031	0.185610153682321	1.5820107018531	0.113647127418621	-0.0227837190131412	0.0385694164588312	-0.590719826872683	0.554708161073617	0.321666029896977	0.226360607175454	1.42103360611527	0.155306989876022	1.02134671899486	0.410753136792859	2.48652201896616	0.012899858650333	-0.078108651361029	0.263329557119773	-0.296619385288002	0.766757109282251	182	174	48	134
S.LDL.C_.	0.0281799790027625	0.0183845327838793	1.53280909197064	0.125322899800676	0.218406702192712	0.374864078905881	0.582629050055096	0.560143044972783	0.318111265087383	0.2013635417125	1.57978580621894	0.114155927208618	-0.0368713401344596	0.0382735065717792	-0.963364568263691	0.335364600797795	0.28642993842038	0.226198943939369	1.26627442830659	0.205414848785931	1.12227162204269	0.421793278014512	2.66071481111673	0.00779749709626737	-0.100835237849029	0.260855562197413	-0.386555828059047	0.699085064557727	182	174	48	134
L.VLDL.CE	0.0288507925177277	0.0185002147067939	1.55948419923649	0.118881821483192	0.359144788794975	0.384336257707908	0.934454612575017	0.350069437943426	-0.363078490363052	0.231373270443326	-1.56923265019927	0.116593738975069	-0.032926115242788	0.04048461234854	-0.813299506472252	0.416046359944178	0.440392336023665	0.241334293638301	1.82482286037517	0.0680277649406662	1.07714602339714	0.419005765709052	2.57071885770919	0.0101487678363886	-0.0396689907984862	0.260245424191981	-0.152429157675497	0.878848461274375	181	173	47	134
M.VLDL.CE_.	0.0275526257120447	0.0182895255270544	1.50647022916412	0.13194650401026	0.15673224125593	0.377923997765768	0.414718943974207	0.678347662720854	0.293964829675735	0.188258917353826	1.56149219281463	0.118407664494724	-0.021516248315319	0.0385446711623883	-0.558215900316577	0.576696964531081	0.335502692285844	0.227586778606212	1.47417479319551	0.140434534838036	1.01688360146243	0.410700543926977	2.47597334968038	0.0132873496092547	-0.0818873524629776	0.263096869070983	-0.311244116101149	0.755615047558829	182	174	48	134
S.HDL.FC_.	0.0262584441047072	0.0182619654172192	1.43787612695554	0.150469204435392	0.270080632938287	0.373534969009428	0.723039756236237	0.469655459464016	-0.285433177404027	0.186279747375038	-1.53228239476492	0.125452763606842	-0.0502383070152086	0.0397372904033155	-1.26426101290029	0.206136358118153	0.246716743281408	0.227495841449479	1.08448902498377	0.278148030517168	1.12054518460094	0.426531161288678	2.62711212286445	0.00861129542492608	-0.0967742946273235	0.261862752976505	-0.36956112897815	0.711709518262657	182	174	48	134
S.LDL.TG_.	0.030709441273119	0.018518541853917	1.65830773909575	0.0972553677457493	0.236305714330664	0.374243297139412	0.631422703190421	0.527764175311555	-0.281088524017956	0.190265568439177	-1.47734835222071	0.139582283066325	-0.0294969841386275	0.0381276147492993	-0.773638328350178	0.439144699542485	0.334672781020586	0.228765784984453	1.46294945742577	0.14348120946058	1.05106834632256	0.413767922237597	2.54023642199844	0.0110777557031252	-0.0860089166066661	0.260524516810299	-0.330137515116451	0.741296057868569	182	174	48	134
S.HDL.TG_.	0.0329701437813502	0.018847389948653	1.74932146420128	0.0802354677603179	0.303026089566255	0.383307050208172	0.790557046633199	0.429202520470208	-0.286428112936724	0.196792512866117	-1.45548277607283	0.145535655141907	-0.0384730891014296	0.0399409053951591	-0.963250299931672	0.335421928130081	0.427542717731106	0.238878829601118	1.78978906772534	0.073487827318075	1.0639450830469	0.417550976396466	2.54806034038986	0.0108323732825027	-0.0389923892380165	0.261431637182334	-0.149149466599643	0.881435693679168	180	172	47	133
S.LDL.CE_.	0.0276316454900053	0.0183720646211563	1.50400328214534	0.132580521641361	0.212814920789498	0.374446472100039	0.568345375497735	0.569800473758163	0.288872118126037	0.199147100782092	1.45054644025234	0.146906198631746	-0.0402917217811197	0.0384544521749785	-1.04777781250871	0.294740987216261	0.268098350794983	0.225876540076851	1.18692428484945	0.235257487303435	1.11049590257164	0.422176935050984	2.63040400925155	0.00852834502147077	-0.0952571220711031	0.260855270089506	-0.365172311981346	0.714982785081561	182	174	48	134
M.LDL.PL_.	0.0266864602967648	0.0182966051662151	1.45854709408288	0.144689804209862	0.2210560129154	0.374672287428307	0.589998300735543	0.555191788739252	-0.27144586010787	0.188644444565651	-1.43892846000775	0.150170793041621	-0.0370729325074207	0.0382512333491771	-0.969195742500634	0.332447534913321	0.261077617419374	0.226245191198262	1.15395874730698	0.248517082066773	1.09963551699811	0.420057741560623	2.61781990474138	0.00884934962122319	-0.0922640996302118	0.260353954491724	-0.3543794823871	0.72305450884692	182	174	48	134
FAw3	0.02903689562884	0.0184186481119099	1.57649440134883	0.114911908017956	0.237348679215573	0.375180468092496	0.632625361395566	0.52697832134709	0.252155907409632	0.176742626180708	1.4266841726784	0.153670949753783	-0.0494657890534086	0.0395166037789338	-1.25177227603195	0.21065285506759	0.266065738871416	0.226375651738605	1.17532842789401	0.239863345439673	0.975205031251105	0.408657383513976	2.38636341980532	0.0170159265681388	-0.0627882762716175	0.262229458630525	-0.239440208584973	0.810764254641832	181	173	48	133
XS.VLDL.CE_.	0.0274934250399579	0.0181344297440363	1.51608985934611	0.129496632120799	0.204290231400126	0.373063616668148	0.547601594668098	0.583965494218925	0.291589667939637	0.206512728905674	1.41196946786182	0.157958951408897	-0.0232961403872039	0.0386746851168012	-0.6023614753901	0.546933547986119	0.384121459123141	0.233462088001685	1.64532692400305	0.0999024104065322	0.980493324071026	0.410122598785267	2.39073225170992	0.0168148103458989	-0.0515662620907767	0.260831926743492	-0.197699195549355	0.843280419151166	181	173	48	133
XL.VLDL.TG_.	0.0244254089454344	0.018461646941564	1.32303521038764	0.18582366878185	0.238405705977692	0.383313152868147	0.621960671565318	0.533967728768258	-0.227565076672666	0.164426469941514	-1.38399295900234	0.166360610697363	-0.0400459078876679	0.0398475904874811	-1.00497689817027	0.314907974023546	0.203120824239239	0.229586250450582	0.88472556104992	0.376304666017344	1.12661138496881	0.426988369843562	2.63850602156112	0.00832722214967772	-0.147673688043053	0.275593819208827	-0.535838171069997	0.592070398783763	173	165	46	127
S.LDL.PL_.	0.0265663991321813	0.0182932889186282	1.45224837645944	0.146432555860828	0.232045224098622	0.374033427304889	0.620386326886963	0.535003472172979	-0.25134974034876	0.182532690656503	-1.37701219132172	0.168508478649854	-0.0396445485545044	0.0384384621119095	-1.03137707328362	0.30236402790478	0.248893310152335	0.226930708021334	1.09678109376425	0.272737096828459	1.09872213137395	0.421289849932374	2.60799573393549	0.00910740894143696	-0.0873089931526908	0.260432556007737	-0.335246078643474	0.737439465378572	182	174	48	134
L.LDL.CE_.	0.029992159942351	0.0185645132223601	1.6155640378562	0.106188604437101	0.20814177668246	0.373678846738514	0.557007115867357	0.577522567387605	0.260211956503553	0.189367841868327	1.37410847552715	0.169408008600304	-0.0477804868040412	0.0395153469464981	-1.20916278095024	0.226600313580973	0.226696029367064	0.229948412742449	0.98585603033047	0.324203766119296	1.08877500594013	0.420504159962485	2.58921340049826	0.00961954603587513	-0.084389490496211	0.261763706206172	-0.322388048821953	0.747158736982422	182	174	48	134
XL.VLDL.C_.	0.0234187305246145	0.0184692551350249	1.26798456967566	0.204803460985601	0.275679686342043	0.381662287369001	0.722313142968482	0.47010197419465	0.249711356455341	0.181817324974214	1.37341893293588	0.169622147265626	-0.0378003339577165	0.0398047482905601	-0.949643838513634	0.342293255335208	0.207111399995801	0.22959110992265	0.902088064583937	0.367010088594669	1.11133934329794	0.425077822460822	2.61443736787838	0.00893745452304689	-0.142616657519878	0.275333054153972	-0.517978700225815	0.604473130454103	173	165	46	127
Leu	0.0257118643741295	0.018188473513639	1.41363508899462	0.157469073100964	0.159477831570957	0.37873311496481	0.421082353957285	0.673694946543947	-0.2768499808054	0.202406626329061	-1.36779109373284	0.171377476300219	-0.0260952159165787	0.0387194647977284	-0.673956007731533	0.500339282753933	0.30815071837764	0.226471393484768	1.36066067169038	0.173620948527602	1.03450737609301	0.415445540939342	2.49011548843187	0.0127701592107424	-0.0639276554247325	0.259736766192555	-0.246124783802613	0.805585638373202	182	174	48	134
Phe	0.0353939835426073	0.0191090973028363	1.85220594053671	0.0639962560698877	0.223177375804442	0.37442724843653	0.596050038388895	0.551141799308516	-0.269347057124008	0.198107011535907	-1.35960385771197	0.173955316726734	-0.0294000970816828	0.0388829003484838	-0.756118931926055	0.44957789209412	0.319471480009733	0.226793353565403	1.4086456899523	0.158939961463202	0.940225103704878	0.417602439377787	2.25148374397856	0.0243549153532947	-0.115268955197012	0.265549367582962	-0.434077310167197	0.664232301570514	181	173	47	134
MUFA.FA	0.0311098753068926	0.0185144671283306	1.68030087451389	0.0928987910098	0.196878006568183	0.374156022110366	0.526192269892451	0.598754624355691	-0.251357941969359	0.189252432801767	-1.32816227642709	0.184124503642575	-0.0236900171112801	0.0388536551280404	-0.60972428548127	0.542044464315698	0.367153868484718	0.232613101441656	1.57838860412085	0.114476361610995	0.968866198762877	0.40786153030396	2.37547826106774	0.0175262247520135	-0.0818356926447062	0.260644674428111	-0.313974159741666	0.753540664631145	181	173	48	133
IDL.FC	0.0289835792773018	0.0183478917762954	1.5796680965138	0.114182895492249	0.1751225492161	0.377044005684877	0.464461830915468	0.642316899863343	0.242098796097794	0.185203478189323	1.30720437037532	0.191143311648691	-0.0342647788553673	0.0380996298587743	-0.899346764847277	0.368467985355113	0.267319239923343	0.225682540620651	1.18449233683823	0.236218227969436	1.05096312914612	0.413782419023333	2.53989314390581	0.0110886341666106	-0.0823236489262358	0.26124457451019	-0.315120989902222	0.752669792165711	182	174	48	134
IDL.C	0.0292846213749548	0.0183970825968213	1.59180789784652	0.11142787502813	0.172817361386306	0.376948676137011	0.458463903248969	0.646619190122839	0.245838707092035	0.193135452492796	1.27288234199884	0.203059796103931	-0.0374737491574533	0.0382314156385426	-0.980182097146161	0.326996240068015	0.254168747657067	0.226536147128955	1.1219787697386	0.261871466777195	1.04740856300271	0.413934491365148	2.5303727639327	0.0113941402328986	-0.0806557085704813	0.261535895593307	-0.308392499574522	0.757783688517286	182	174	48	134
S.VLDL.FC_.	0.0268529780116099	0.0182099148225458	1.4746350146769	0.140310695928764	0.146462367042271	0.382617413767005	0.382790646145184	0.701874997530863	0.241605040896537	0.192124510703612	1.25754407915843	0.208556688138575	-0.024922846184033	0.0390027329417537	-0.639002559673256	0.522821266720181	0.307342652356403	0.225090493447961	1.36541818203201	0.172121652458415	0.965550874457959	0.406914491233653	2.37285939739004	0.0176509816402466	-0.0816184182269261	0.261157065284574	-0.312526173235977	0.7546406751142	182	174	48	134
L.VLDL.TG_.	0.0252378050428263	0.018501353272572	1.3641058938235	0.1725342400868	0.232195106240507	0.383015736857293	0.606228632133253	0.544362942314293	-0.214335373573612	0.170606340316655	-1.25631540525278	0.209001638726082	-0.0407364053787839	0.0402542476348733	-1.01197781034896	0.31154866317982	0.226217605204838	0.229029862345814	0.987721002352397	0.323289305699786	1.06893078456532	0.423349802616156	2.52493511975131	0.0115719651141664	-0.127625998511061	0.272841083958578	-0.467766791787253	0.639951370924718	174	166	46	128
IDL.FC_.	0.027270187562375	0.0182275608187898	1.49609636931034	0.134628543915901	0.208790577786428	0.375038172765664	0.556718203501081	0.57771997763655	0.269268430862999	0.21565340234291	1.24861665959174	0.211805316048586	-0.0234936308041057	0.0384623814306312	-0.610821013422625	0.541318080396281	0.355206965616744	0.231080932014128	1.53715394221721	0.124255616042019	1.02686698464647	0.41058417605298	2.50099016118431	0.0123846618989389	-0.0728141274645573	0.259257378521662	-0.280856529059108	0.778820443889786	182	174	48	134
IDL.C_.	0.0308067052351218	0.0185169377822769	1.66370409607402	0.0961715773258987	0.189099369412013	0.374072493513614	0.505515301688792	0.613196953857195	0.227980260776534	0.183638255140183	1.24146388018391	0.214434433428313	-0.0350877388207231	0.0381003946292458	-0.920928488068463	0.357087764045239	0.308476999635904	0.227054478260569	1.35860345939486	0.174272278387345	1.03534274700676	0.41538647499783	2.49248063989605	0.0126854245969523	-0.068635478924361	0.260774392400739	-0.263198691759914	0.792397439091041	181	173	48	133
Tyr	0.0268258713175748	0.0182101697489423	1.47312582405405	0.140717111328283	0.269606475866981	0.373508892291075	0.721820769013653	0.47040467860823	-0.225166316597793	0.181913005167807	-1.23776920946409	0.215801648393803	-0.0357710674512996	0.0385907417911599	-0.926933917074735	0.353960845940601	0.258780001631024	0.226297728677935	1.14353777717017	0.252815379265246	1.01621385347126	0.415458478664377	2.44600581203253	0.0144448671920478	-0.0971473234351345	0.261664457232381	-0.371266791304633	0.710438829878467	181	173	48	133
XS.VLDL.FC	0.0277097568323904	0.0182827352108354	1.51562424948144	0.129614391741916	0.213177810442419	0.37393837758106	0.570088076600822	0.568617961758703	0.219746312750978	0.17859175567353	1.23043928832124	0.218532648625501	-0.0388434419614051	0.0383838272612906	-1.01197417592013	0.311550400967595	0.244127561555822	0.22733950874141	1.07384573366659	0.28289182850612	1.02447340925518	0.411275752875007	2.49096476535181	0.0127396752994168	-0.0760946633653991	0.261133477775525	-0.291401409017389	0.770744337045485	182	174	48	134
XXL.VLDL.CE_.	0.024279141911031	0.0183842242782793	1.32065087672568	0.186617800457411	0.218568056276116	0.381261982865675	0.573275244054744	0.566458344569187	0.237734236927644	0.193278014320322	1.2300117929277	0.218692688775915	-0.0403030533845559	0.0391852132244317	-1.02852709142405	0.303701953901311	0.224096619102353	0.230011251485703	0.97428546497119	0.329914819554995	0.981992728026544	0.415953417737945	2.36082379937363	0.0182343920412418	-0.178322919649666	0.274036415891293	-0.650727090666683	0.515222672241837	175	167	46	129
