Age_Estimate	Age_Std.Rrror	Age_Z_value	Age_Pvalue	Gender_Estimate	Gender_Std.Rrror	Gender_Z_value	Gender_Pvalue	Metabolite_Estimate	Metabolite_Std.Rrror	Metabolite_Z_value	Metabolite_Pvalue	BMI_Estimate	BMI_Std.Rrror	BMI_Z_value	BMI_Pvalue	Smoking_Estimate	Smoking_Std.Rrror	Smoking_Z_value	Smoking_Pvalue	DM_status_Estimate	DM_status_Std.Rrror	DM_status_Z_value	DM_status_Pvalue	Fasting_status_Estimate	Fasting_status_Std.Rrror	Fasting_status_Z_value	Fasting_status_Pvalue	N	Ndf	Ncases	Ncontrols
XL_VLDL_FC_prc	0.00355376839382089	0.0200660017523372	0.177103961102115	0.859426730601371	0.0985864042427124	0.3596951942171	0.27408318439531	0.7840206961141	-0.283427760197812	0.17357791689511	-1.6328560986769	0.102499265225598	-0.0323319100731999	0.0402245696370697	-0.803785108577117	0.421521091420044	0.345906533955988	0.206034227802925	1.67887897872412	0.0931756321839893	-0.238520580739711	0.584027941109244	-0.408406112020409	0.6829755469368	-0.261468160558071	0.39664321637748	-0.659202400953798	0.509765805360293	250	242	51	199
XS_VLDL_L	0.00835542548975599	0.0193784949471815	0.43116999088576	0.666344772242497	0.180025922702312	0.353490796785545	0.509280366955436	0.610555717502173	-0.291296066594693	0.179874613657721	-1.6194395677702	0.105352719221067	0.00205695672040575	0.0388553171321539	0.0529388735500388	0.95778061119263	0.446430501928176	0.202545509743331	2.20409972303953	0.0275173316344203	-0.238751210954755	0.578288267071128	-0.412858473100214	0.679710307625477	-0.293531332961013	0.384584663059012	-0.763242430486554	0.445318828339873	265	257	53	212
S_VLDL_TG_prc	0.00345484521853291	0.0193881904237968	0.178193278641027	0.8585711881178	0.239376272083603	0.353633509483704	0.676904947251989	0.498466264992149	0.298108688316965	0.185171021948052	1.60991004521537	0.107417495705254	-0.0292909887588335	0.0398142128838497	-0.735691770280236	0.461918299172301	0.380818414611276	0.203959089406781	1.8671313728596	0.061883244245935	-0.295930952770373	0.582453784583363	-0.508076281077058	0.611399848535073	-0.267715116099174	0.375847523839148	-0.712297139447827	0.476280795037446	265	257	53	212
SFA	0.0023176462058893	0.0192491686722679	0.120402405181701	0.90416438620459	0.225812637492181	0.3553904451257	0.635393102401255	0.525172065573226	-0.291281355887336	0.182081436161893	-1.59973120833884	0.109658225413321	0.00793852817618679	0.0402103302068499	0.197425092889052	0.843494894745548	0.473252622334378	0.203413448290039	2.32655523178382	0.0199889496094659	-0.261220937830047	0.580290098561168	-0.450155772910386	0.652598123844488	-0.245327415197892	0.383244710520669	-0.640132553596356	0.522086426696939	262	254	53	209
XS_VLDL_PL	0.00874216175084134	0.0194037740544781	0.450539246967978	0.652321661624599	0.214436152211836	0.354724993341536	0.604513795861498	0.54550209989399	-0.283446853897708	0.177695498870656	-1.59512680793354	0.110683881770569	-0.000208634703767262	0.0385261282017787	-0.00541540802321345	0.995679150667175	0.448009863409432	0.202856262840793	2.20850890741807	0.0272088175743628	-0.250666134849131	0.57879876266663	-0.433079942490318	0.664956693718272	-0.24376069873569	0.377081485342546	-0.646440380158826	0.517994196465979	265	257	53	212
IDL_PL	0.00746454352112217	0.0193290937061617	0.38618176488754	0.699362057744633	0.221308659056342	0.355371903886005	0.622752267796986	0.53344732952265	-0.269230659481474	0.170502505891402	-1.57904224383045	0.114326367838598	-0.0060512891182365	0.0382174413453806	-0.158338415791614	0.874190138516282	0.435755321695479	0.202750307733859	2.14922150583108	0.0316168452925037	-0.254020501439586	0.578992238638018	-0.438728681470975	0.660858142225461	-0.256691222705506	0.380402934979475	-0.674787702990135	0.499810654194052	265	257	53	212
Remnant_C	0.00655640243741585	0.0193118983179747	0.339500671009304	0.73423259167589	0.17022224350908	0.35387623237872	0.481021973035214	0.630500882052856	-0.275071829709671	0.174244174611973	-1.57865725108018	0.114414695197302	0.0035517356823992	0.0393981367332981	0.0901498389744249	0.92816814464402	0.443457596045604	0.202272620039846	2.19237579440187	0.0283523829575598	-0.242429888988054	0.578592149515115	-0.418999616899781	0.675216412333623	-0.279349835379921	0.38561676927781	-0.724423462971002	0.468805799603862	265	257	53	212
TotPG	0.00322606381398783	0.0192055665010544	0.1679754572098	0.866602587027162	0.300681897478882	0.363274916982175	0.827697931849326	0.40784159068412	-0.273622178799674	0.173612618207717	-1.57605006839021	0.115014264922356	-0.00372170999525694	0.0388668449478087	-0.0957553925525607	0.923714846080921	0.460509305923807	0.203341250514319	2.2647116842206	0.0235303780000258	-0.312098429742803	0.581986284087371	-0.536264235560487	0.591775944453189	-0.259517048346619	0.377621757481872	-0.68724071959513	0.491931048248614	264	256	53	211
LA	0.00504572117717521	0.0192558880173086	0.262035236839753	0.793294275972773	0.267491483965577	0.359125436670495	0.744841374772919	0.456367619270925	-0.258791435994798	0.164374181153811	-1.57440441180137	0.115393984532095	-0.00121518143446771	0.0389577423138358	-0.0311922961212293	0.975116183731195	0.42324271796683	0.201962480370798	2.095650227655	0.0361132301071482	-0.241767286269805	0.580776340572361	-0.416282946429155	0.677202969974638	-0.134462471348336	0.369725246960729	-0.363682146279338	0.716095376925085	263	255	53	210
M_VLDL_TG_prc	0.00573397431201662	0.0194379977596114	0.294987908884874	0.768003116260646	0.229127750040569	0.351914986446245	0.651088356180501	0.514989452432786	0.302603722312031	0.192516994258367	1.57182862467676	0.115990301118273	-0.0257912925423666	0.0394234780162557	-0.654211496300045	0.512975555947895	0.390290369402818	0.202842037698094	1.92410988290168	0.0543408115690915	-0.260660054326572	0.580115843337502	-0.449324143307227	0.6531978437743	-0.295255402595194	0.38227174748473	-0.77237045253256	0.439895048909794	265	257	53	212
